107  -0.310267  33.6021  -25.7596  -0.205494  33.5152  -26.2975  -0.302141  33.5338  -26.4893  -0.262899  33.5708  -26.2943  -0.3112  33.5335  -26.1326  -0.335929  33.5641  -26.1735
108  -0.206948  33.825  -25.5166  -0.100753  33.7377  -26.0379  -0.21524  33.8697  -26.1536  -0.159032  33.7874  -26.0361  -0.203194  33.7523  -25.8709  -0.230144  33.7772  -25.9149
109  -0.1246  34.1396  -25.2079  -0.0167023  34.0568  -25.7091  -0.107103  34.0741  -25.8842  -0.073913  34.1065  -25.7043  -0.115239  34.0687  -25.5397  -0.142724  34.0948  -25.5812
110  -0.0204247  34.3408  -24.9612  0.0892598  34.2629  -25.4421  -0.0200949  34.3834  -25.5463  0.0337583  34.316  -25.4309  -0.00551708  34.2738  -25.268  -0.032489  34.3027  -25.3061
111  0.0628889  34.6529  -24.6434  0.17362  34.5754  -25.1077  0.0889071  34.5845  -25.2664  0.11949  34.6258  -25.0947  0.0827356  34.5829  -24.9318  0.0554884  34.6098  -24.9693
112  0.168695  34.8532  -24.3839  0.279776  34.7776  -24.8321  0.177518  34.8946  -24.9183  0.226285  34.8241  -24.8174  0.192099  34.7826  -24.6545  0.16442  34.8057  -24.6923
113  0.253336  35.1592  -24.0577  0.364997  35.0879  -24.4884  0.287577  35.0928  -24.6291  0.313347  35.133  -24.4697  0.281064  35.0905  -24.3093  0.253617  35.1143  -24.3434
114  0.360301  35.355  -23.7896  0.472049  35.2883  -24.203  0.376359  35.3947  -24.2736  0.422379  35.334  -24.1776  0.391576  35.2895  -24.0204  0.365034  35.3134  -24.0513
115  0.445579  35.6565  -23.4519  0.557244  35.5909  -23.8506  0.487014  35.5874  -23.9727  0.509498  35.633  -23.8219  0.48041  35.5887  -23.667  0.454191  35.6095  -23.6962
116  0.552886  35.8448  -23.169  0.663987  35.7819  -23.5532  0.575999  35.8817  -23.6058  0.617607  35.8207  -23.521  0.590212  35.7777  -23.3685  0.564452  35.7955  -23.3958
117  0.637962  36.1282  -22.8222  0.748669  36.07  -23.1919  0.686272  36.0613  -23.2957  0.704509  36.1067  -23.1558  0.678489  36.064  -23.0071  0.653626  36.0813  -23.0304
118  0.744205  36.2796  -22.5358  0.854242  36.2263  -22.8911  0.773719  36.3167  -22.9279  0.810495  36.2962  -22.8366  0.78536  36.2534  -22.6921  0.76156  36.2694  -22.7119
119  0.82763  36.5187  -22.1951  0.936563  36.4664  -22.5364  0.880282  36.4837  -22.609  0.903766  36.4127  -22.5377  0.879774  36.3707  -22.397  0.856784  36.3832  -22.4147
120  0.930394  36.6746  -21.9057  1.03789  36.6239  -22.2339  0.974002  36.5862  -22.313  0.992331  36.6848  -22.1564  0.969685  36.6446  -22.0194  0.947606  36.6552  -22.0338
121  1.01963  36.7593  -21.6488  1.12572  36.7128  -21.9636  1.06234  36.8402  -21.9466  1.09495  36.8308  -21.8655  1.07337  36.7916  -21.7331  1.05262  36.8004  -21.744
122  1.10468  37.0134  -21.3077  1.20935  36.9701  -21.6102  1.16554  36.9857  -21.6559  1.17723  36.8816  -21.6156  1.15652  36.843  -21.4879  1.13686  36.8499  -21.496
